Index,response_time,cost
1,17908.79020690918,0.0038745667612648015
2,17768.757247924805,0.0038442706305885314
3,18048.378229141235,0.0039047666298747063
4,17757.971382141113,0.0038419371085262302
5,18866.248559951782,0.004081712875945568
6,19070.58620452881,0.004125921325349808
7,11995.611476898193,0.002595250543026924
8,5523.991060256958,0.0011951154658865928
9,2347.4688053131104,0.000336439229177475
10,2225.419569015503,0.00031894713263130186
11,2272.487688064575,0.0003256929354534149
12,2274.636936187744,0.00032600096569442754
13,2268.8127994537354,0.00032516625041770935
14,2272.0539569854736,0.0003256307731151581
15,2286.756420135498,0.00032773793013381956
16,2245.0345516204834,0.0003217583519382477
17,2247.251081466675,0.0003220760249958038
18,2233.778715133667,0.00032014516545295714
19,2079.4376373291016,0.00029802500218200685
20,2265.3202533721924,0.0003246656987133026
21,2239.319896697998,0.0003209393275947571
22,2239.2974853515625,0.000320936115600586
23,2261.947536468506,0.00032418232092666627
24,2148.8117694854736,0.0003079677028026581
25,2142.6761627197266,0.0003070883476409912
26,2249.9549865722656,0.00032246354867553707
27,2287.1084213256836,0.000327788378944397
28,2295.912742614746,0.00032905021427154544
29,2296.9943046569824,0.00032920522374343876
30,2255.574607849121,0.000323268952796936
31,2293.0460929870605,0.00032863936604690555
32,2248.1019973754883,0.00032219797826385494
33,2247.8954315185547,0.0003221683732452393
34,2228.8467407226562,0.00031943831488037114
35,2236.1697673797607,0.00032048785106086734
36,2276.868772506714,0.00032632083247566225
37,2195.7329750061035,0.0003146924499778748
38,2188.121175765991,0.0003136015269107819
39,2221.743392944336,0.00031842026307678223
40,2143.6275959014893,0.00030722470704460145
41,2223.6223220825195,0.0003186895512008667
42,2221.661376953125,0.00031840850854492184
43,2219.911003112793,0.0003181576449661255
44,2208.7814331054688,0.00031656255499267584
45,2223.544979095459,0.00031867846640396116
46,2195.245409011841,0.000314622572019577
47,2226.686668395996,0.0003191287333145142
48,2227.7427673339844,0.00031928009341430664
49,2251.929712295532,0.0003227465663661957
50,2201.9726753234863,0.0003155867238273621
51,2229.5966148376465,0.0003195457868385315
52,2275.1245975494385,0.0003260708573207855
53,2227.3335456848145,0.0003192214437675476
54,2203.0425548553467,0.0003157400589618683
55,2202.3842334747314,0.0003156457083415985
56,2277.8014183044434,0.00032645449927139284
57,2195.944309234619,0.00031472273839950563
58,2213.030767440796,0.0003171715695896149
59,2277.555513381958,0.0003264192561779022
60,2223.0591773986816,0.00031860884130477905
61,2163.9177322387695,0.0003101326893844605
62,2205.488157272339,0.0003160905627002716
63,2182.8449726104736,0.0003128453414745331
64,2124.058723449707,0.000304420096244812
65,2212.262201309204,0.0003170614186916351
66,2236.9072437286377,0.00032059354617118834
67,2220.0079441070557,0.0003181715385494232
68,2224.1265296936035,0.00031876181423568726
69,2228.2737731933594,0.0003193561971740723
70,2119.5987701416016,0.0003037808957366943
71,2212.6989364624023,0.0003171240115737915
72,2205.366897583008,0.00031607318376159665
73,2238.2351875305176,0.00032078386707687384
74,2212.8193378448486,0.0003171412674999237
75,2216.631078720093,0.0003176875662021637
76,2228.6744594573975,0.0003194136235294342
77,2247.798442840576,0.0003221544728279114
78,2224.790334701538,0.00031885695076942446
79,2267.357015609741,0.0003249576074771881
80,2050.5393028259277,0.00029388329288101197
81,2148.7496376037598,0.00030795879806137083
82,2276.139783859253,0.0003262163538227081
83,2257.255744934082,0.0003235098933639527
84,2236.2785816192627,0.00032050344631767274
85,2226.20267868042,0.00031905936790847784
86,2258.4085941314697,0.0003236751197109222
87,2224.7861862182617,0.0003188563562088013
88,2252.3032665252686,0.0003228001041584015
89,2195.3343391418457,0.0003146353174858093
90,2226.737594604492,0.00031913603205871585
